/about/basicinfo/rule/pdf/99997B001.pdf	電気通信大学電気工作物保安規程
/about/basicinfo/rule/pdf/99997D001.pdf	電気通信大学薬品庫管理要項
/about/basicinfo/rule/pdf/99998B001.pdf	電気通信大学寄附講座及び寄附研究部門に関する規程
/about/basicinfo/rule/pdf/2018B059.pdf	電気通信大学共同研究講座に関する規程
/about/basicinfo/rule/pdf/2007B008.pdf	電気通信大学受託研修員受入規程
/about/basicinfo/rule/pdf/99998B003.pdf	電気通信大学外国人受託研修員受入規程
/about/basicinfo/rule/pdf/99998B004.pdf	電気通信大学受託研究員受入規程
/about/basicinfo/rule/pdf/99998B005.pdf	電気通信大学客員研究員等受入規程
/about/basicinfo/rule/pdf/2007B009.pdf	電気通信大学受託研究取扱規程
/about/basicinfo/rule/pdf/99998B007.pdf	電気通信大学と民間等との共同研究規程
/about/basicinfo/rule/pdf/2011B016.pdf	電気通信大学学術相談取扱規程
/about/basicinfo/rule/pdf/2021B029.pdf	電気通信大学マテリアル先端リサーチインフラ事業規程	
/about/basicinfo/rule/pdf/2004B075.pdf	国立大学法人電気通信大学奨学寄附金取扱規程
/about/basicinfo/rule/pdf/2016B008.pdf	国立大学法人電気通信大学協賛金取扱規程
/about/basicinfo/rule/pdf/99998B010.pdf	電気通信大学における研究施設の有効活用に関する規程
/about/basicinfo/rule/pdf/2009C010.pdf	電気通信大学オープンラボの有効活用に関する細則
/about/basicinfo/rule/pdf/99998D001.pdf	電気通信大学特別研究室設置要項
/about/basicinfo/rule/pdf/99998D002.pdf	電気通信大学研究ステーション設置要項
/about/basicinfo/rule/pdf/99998H003.pdf	電気通信大学研究ステーション設置要項に関する細目
/about/basicinfo/rule/pdf/2016C032.pdf	電気通信大学100周年キャンパス共同研究施設使用細則
/about/basicinfo/rule/pdf/2016C033.pdf	電気通信大学100周年キャンパス集会室使用細則
/about/basicinfo/rule/pdf/2016C034.pdf	電気通信大学100周年キャンパス展示・交流スペース使用細則
/about/basicinfo/rule/pdf/2004B045.pdf	国立大学法人電気通信大学職員の職務発明等に関する規程
/about/basicinfo/rule/pdf/2004C015.pdf	国立大学法人電気通信大学発明補償等に関する細則
/about/basicinfo/rule/pdf/2011B068.pdf	国立大学法人電気通信大学著作物取扱規程
/about/basicinfo/rule/pdf/2011C023.pdf	国立大学法人電気通信大学著作物活用に対する補償金細則
/about/basicinfo/rule/pdf/2006B078.pdf	電気通信大学研究開発成果有体物取扱規程
